Episode,disturbance_level,Steps,Returns
1,0.6,71,-137.0004846072632
2,0.6,74,-151.98353386257946
3,0.7,99,-173.5418861286854
4,0.0,31,-110.43861375367808
5,0.8,83,-141.58873461588487
6,0.2,99,-162.61141247545976
7,1.7,55,-131.50508963112367
8,0.8,108,-140.96228980595362
9,0.5,88,-161.35494456455487
10,0.0,59,-116.84077725273633
11,1.9,103,-155.08210135960033
12,0.9,90,-182.06775247317717
13,1.2,77,-158.1599905585553
14,0.6,78,-145.14316304150472
15,1.4,69,-136.32192741480878
16,0.7,115,-153.78325227504916
17,0.4,68,-136.4434985766457
18,0.0,37,-112.26360936437808
19,0.7,77,-141.47227426971583
20,0.1,91,-153.24184270089674
21,0.2,100,-143.20859195075218
22,0.4,90,-154.29585220705474
23,0.5,103,-170.4739449762739
24,0.3,92,-147.69467362953623
25,0.9,91,-141.31335005342777
26,0.2,85,-145.28287151021468
27,0.9,75,-155.56040216596062
28,1.0,100,-187.62596922736435
29,0.5,111,-182.79513553321283
30,0.0,17,-107.01181043151463
31,0.8,61,-144.86675701293527
32,1.3,107,-145.80239877052043
33,1.4,64,-149.84314330866283
34,1.7,72,-150.88826895945118
35,1.9,91,-138.8071823293575
36,1.7,100,-134.54844083712155
37,0.7,95,-156.73871454811294
38,1.4,100,-156.07422738016498
39,1.7,75,-144.9006485566619
40,0.2,115,-140.56506667636086
41,0.0,66,-121.2169655303677
42,0.2,101,-168.5440722193163
43,0.8,103,-168.00884553779662
44,0.4,98,-162.29835145783863
45,0.1,85,-142.15994475616986
46,0.3,136,-172.20345491856943
47,0.9,86,-145.72314456213763
48,0.6,72,-135.750364871563
49,0.0,27,-111.55209066415657
50,1.5,95,-148.6770820381825
51,0.8,82,-165.40486157888395
52,0.2,133,-186.55430470147627
53,0.9,95,-161.1650642645274
54,0.9,72,-148.81520116246998
55,0.3,65,-139.31621897824752
56,0.2,88,-171.54272752156697
57,1.3,91,-140.91498354780845
58,1.4,99,-165.12230786463226
59,0.6,68,-134.84336233962966
60,0.1,86,-153.29737182575371
61,0.1,73,-132.57558661183214
62,0.3,104,-162.15207719293042
63,0.7,80,-149.98458104471987
64,0.5,97,-157.42547347528966
65,1.1,83,-147.54497808048953
66,0.3,105,-154.105599886208
67,1.7,84,-148.27745800399765
68,0.0,21,-106.44711929303854
69,0.3,122,-207.4003261359991
70,1.2,91,-143.07174481508252
71,0.8,85,-168.6736593066143
72,0.9,86,-137.9354331770108
73,0.2,90,-134.98755605328984
74,0.6,84,-159.21195097303058
75,1.5,83,-143.87697745866905
76,0.9,91,-135.13510349368534
77,0.6,119,-158.05994713252213
78,0.4,164,-184.47216656035553
79,0.4,102,-180.06064765591452
80,1.7,98,-140.56280415572672
81,0.0,42,-115.14398339503208
82,1.1,98,-166.9442227757607
83,1.4,102,-133.3448583732888
84,0.8,75,-143.11524413114506
85,0.0,45,-116.38996848156751
86,0.1,77,-146.67748252894688
87,0.9,119,-157.96225804050533
88,1.9,91,-138.34507711071043
89,0.2,95,-147.21132710950502
90,0.4,81,-157.77140275242112
91,1.2,79,-143.67345686613407
92,1.6,107,-147.9278696320071
93,0.0,42,-109.30444158197017
94,0.0,28,-111.36841946402171
95,0.0,38,-109.9244451883193
96,1.1,97,-151.54002211351528
97,1.4,108,-206.14510650854692
98,0.5,81,-141.65950035638596
99,0.7,62,-142.40017835558888
100,0.7,97,-168.75932113451773
101,1.0,109,-181.492502191099
102,1.3,104,-182.46398734716166
103,1.0,96,-143.9570814932481
104,1.5,97,-153.45404355894598
105,1.3,101,-181.48529687202102
106,0.0,31,-108.23446440131228
107,0.0,29,-109.72435170077793
108,1.6,84,-142.81040110396543
109,0.7,91,-149.8639879798667
110,0.4,92,-151.29281016014139
111,0.0,34,-105.84740641620726
112,0.2,115,-138.4305693068933
113,1.6,89,-142.03882048274355
114,0.9,68,-151.66128530857085
115,1.2,94,-146.6893298150474
116,1.2,76,-150.63526617272365
117,0.4,106,-177.27339837030502
118,1.6,82,-134.02331775004814
119,0.0,30,-110.13557390788043
120,1.8,68,-140.7401368795995
121,0.5,101,-147.7533128025447
122,0.5,80,-140.62117082264714
123,1.3,79,-142.65020512804168
124,0.1,91,-167.71721839816934
125,0.6,108,-185.4454973092784
126,0.9,67,-141.79836741050508
127,0.4,84,-154.9140848905191
128,1.3,69,-130.73904721476626
129,0.0,55,-121.21566759124771
130,0.2,86,-165.5023801471555
131,0.0,25,-102.73791681519317
132,0.8,92,-158.86254620851264
133,1.3,119,-205.83414682605564
134,1.0,100,-136.61295205643768
135,1.1,62,-135.25037763381113
136,0.4,100,-149.49128445758143
137,0.0,39,-111.4322622279801
138,0.0,30,-105.69040574741253
139,0.4,89,-145.6015463570804
140,1.0,76,-144.7790219511736
141,0.4,74,-147.85663698550167
142,1.2,114,-161.67614097933895
143,0.2,84,-151.73924384072936
144,1.2,106,-221.10789348921242
145,0.1,78,-128.39342204757986
146,0.1,66,-123.06691191362457
147,0.7,68,-144.83156366418075
148,0.3,78,-142.34852909346893
149,0.3,95,-142.34272731951017
150,0.2,106,-169.83541937922277
151,0.6,92,-151.03758485218694
152,0.3,81,-137.52045307188024
153,0.0,70,-132.07595828741069
154,1.7,74,-137.73502322281757
155,0.7,103,-146.187348543651
156,0.0,25,-103.70493905670149
157,0.6,75,-139.22447559526637
158,1.1,80,-156.64191212362323
159,0.9,95,-159.60341622647252
160,0.2,112,-170.32173881676266
161,0.0,31,-109.76290839561314
162,0.1,75,-144.52831214868178
163,0.4,112,-153.58422537700287
164,1.6,62,-133.3813699056521
165,0.1,91,-147.38407114713033
166,1.8,79,-150.2875756159176
167,0.4,91,-155.5239138322509
168,1.3,99,-150.64265797920382
169,0.3,155,-176.85238594327427
170,1.0,80,-148.1881001952811
171,0.5,87,-141.26592046935866
172,0.2,72,-139.7922393556457
173,0.6,136,-164.7415336380967
174,0.1,104,-164.20357702569063
175,1.2,87,-159.43937506804713
176,1.6,120,-141.68832929442058
177,0.5,88,-159.67012522250485
178,1.2,80,-136.95481876509163
179,0.9,86,-162.84921083565993
180,1.1,106,-170.18957473518006
181,1.0,89,-161.89005203309148
182,1.4,75,-150.24468339366322
183,0.8,80,-144.85372463958782
184,1.5,80,-155.00444557175715
185,0.9,91,-163.81958112722663
186,0.5,89,-144.53220769642485
187,0.0,23,-106.95157966076094
188,0.2,112,-162.80052654640244
189,2.0,82,-143.9740035618295
190,0.3,93,-163.119740166461
191,0.4,111,-151.63127435272617
192,0.5,94,-147.2524718844459
193,0.3,75,-143.1074241781483
194,0.1,55,-119.12501075810778
195,0.5,66,-133.70831103281535
196,0.2,107,-154.68303980082055
197,1.0,95,-156.65080435343708
198,0.3,91,-154.60583307985908
199,1.2,79,-135.3090967881463
200,0.3,112,-183.2242355984846
201,0.1,77,-148.3403339458859
202,0.3,106,-153.39702202596564
203,1.9,82,-166.9791018162892
204,1.1,89,-162.90627097102904
205,1.3,73,-141.54182435748086
206,0.1,128,-225.26948860464253
207,0.9,121,-157.99170591680647
208,1.1,133,-150.27721460874827
209,1.6,74,-140.96382958604238
210,0.6,109,-152.479696943374
211,0.2,96,-162.9302593648472
212,1.4,85,-144.03933678708046
213,1.3,96,-140.3473110821507
214,0.2,110,-178.02359349661015
215,0.8,112,-197.2343858755617
216,1.0,68,-133.4035949183969
217,1.4,74,-149.37453885243414
218,1.7,71,-150.1703490542404
219,1.2,85,-136.67258976124742
220,1.0,74,-142.47263654362024
221,0.4,121,-168.41658304074605
222,1.5,95,-139.25720076695123
223,1.7,89,-142.2629317590971
224,1.7,98,-132.91585645784707
225,0.2,122,-143.83907724739635
226,0.1,96,-134.4573758416347
227,0.1,77,-161.8644698445632
228,0.6,82,-163.7855587871711
229,0.5,138,-166.7850529293322
230,0.1,61,-128.37072485854208
231,0.9,77,-147.6028652752791
232,0.8,75,-139.4636198100456
233,0.6,81,-143.3151939039809
234,0.3,108,-149.92732937614483
235,2.0,61,-132.90804100850542
236,0.6,108,-197.3426772889521
237,0.0,18,-102.60183773141439
238,1.0,92,-147.5399407057559
239,1.3,65,-141.824965540739
240,0.7,101,-188.7019266686998
241,1.5,95,-174.50171308013338
242,0.2,76,-144.64887993220248
243,0.2,81,-146.83222461466735
244,0.1,63,-130.17578018299713
245,0.0,26,-106.17588392339849
246,0.2,82,-156.3181287209414
247,0.0,64,-112.44880234312596
248,0.4,72,-150.37425664488606
249,0.3,97,-167.1056314730846
250,0.1,110,-165.4206151639969
251,1.3,71,-140.1900631329268
252,0.2,79,-136.52703998961502
253,0.0,29,-109.19833361506113
254,1.0,69,-140.0835429626061
255,1.2,99,-138.44675318328365
256,1.1,70,-147.9797420216318
257,0.9,88,-145.6560373736856
258,2.0,62,-144.34476900173397
259,0.6,109,-168.95181967125598
260,0.1,75,-152.22404959310313
261,0.0,35,-106.29843525349106
262,0.9,122,-150.7559479856533
263,0.1,102,-171.2105725977632
264,1.2,75,-154.30945908421205
265,0.5,86,-171.12662303259845
266,0.9,100,-150.61490061995275
267,1.2,72,-136.25838924739793
268,0.6,81,-142.82322080836076
269,2.0,62,-141.95450466319247
270,0.4,80,-140.70188908740462
271,0.3,75,-146.49872005638633
272,2.0,82,-133.6001711343868
273,0.4,100,-187.7883148957652
274,0.0,41,-108.19313770589471
275,1.0,78,-140.68036065944918
276,0.2,91,-175.07258659448553
277,0.9,94,-153.93242113133178
278,0.7,104,-158.2796150730973
279,1.6,81,-136.55777967216977
280,0.0,30,-104.658787079992
281,1.8,63,-134.62585457547084
282,0.0,38,-112.08270927726639
283,0.4,87,-144.65832474174164
284,0.3,76,-156.88241609072494
285,2.0,86,-133.7080193896507
286,1.4,87,-159.96364221947624
287,0.0,21,-105.05587252483521
288,0.6,77,-152.99546032571496
289,0.1,86,-140.52272763796884
290,0.1,117,-155.9574011783871
291,2.0,69,-152.25178060439384
292,0.7,119,-166.932886910379
293,0.6,127,-159.68517329950578
294,0.0,36,-112.07640955286128
295,0.8,79,-155.75133340923983
296,2.0,92,-158.00905136244336
297,0.1,80,-158.1971310967825
298,0.4,124,-163.1494410972492
299,0.1,110,-173.0882245900798
300,1.5,68,-142.29821392229252
301,0.9,79,-149.52666316374075
302,0.3,90,-137.32863455480998
303,1.0,87,-148.66704739249414
304,0.3,108,-147.80909431874935
305,0.0,49,-114.9370258893876
306,0.0,27,-103.92783918038327
307,0.9,120,-172.26754279121567
308,1.8,112,-199.299161083831
309,0.5,77,-146.4422443491952
310,0.3,119,-184.36400721136826
311,0.8,100,-154.73425415074985
312,0.8,86,-151.3307232805153
313,0.0,65,-125.11751352870054
314,0.5,91,-169.3239355675349
315,0.2,66,-131.58911299902164
316,0.5,93,-154.17195771811083
317,0.5,90,-149.13979444389994
318,0.3,122,-224.77571790738534
319,1.3,86,-183.84759856045764
320,2.0,96,-152.0532460343188
321,0.8,75,-136.57440743721605
322,0.0,48,-113.99529058342092
323,0.4,111,-182.84462177991634
324,0.7,100,-167.05466385536226
325,0.2,83,-140.89071916848974
326,1.9,65,-149.1325160964853
327,0.3,84,-147.4091541020921
328,1.3,75,-140.29308143581682
329,1.8,105,-151.33478160309366
330,1.5,54,-131.3404053046553
331,1.7,96,-148.36132468066552
332,1.8,83,-137.50552563116062
333,1.5,101,-140.38527013048662
334,0.4,113,-215.57983427179826
335,0.5,82,-142.72030108957213
336,0.4,91,-145.5998605929704
337,0.4,84,-159.6063846032108
338,0.6,71,-152.16885656003856
339,0.4,88,-148.20837657780498
340,0.0,33,-108.1087660372758
341,0.0,90,-147.95794102739296
342,0.9,86,-158.7404167056558
343,0.3,75,-159.71111844265795
344,0.7,105,-150.6793644547633
345,0.8,79,-157.9339010282468
346,0.5,124,-197.66734198924013
347,0.3,94,-153.03809629868854
348,0.7,104,-160.2197965615813
349,0.0,18,-105.79472573040991
350,0.3,84,-162.9796645189492
351,0.5,72,-157.05760806164696
352,0.2,82,-143.30117754696312
353,1.8,103,-143.63815171253663
354,0.0,53,-107.92161214185768
355,0.3,101,-183.93567526493248
356,0.8,88,-146.3567263352856
357,0.2,112,-202.51598191153937
358,0.4,93,-159.49220540983407
359,1.2,90,-178.9737717308522
360,0.2,78,-143.71883504496282
361,0.4,91,-147.58743881631062
362,2.0,72,-142.5243068612333
363,1.5,75,-142.41407527145353
364,0.0,38,-107.04879879843816
365,0.5,71,-133.50148463368777
366,0.1,84,-140.22065164834052
367,0.2,96,-154.534943524889
368,0.9,96,-155.8843974818413
369,0.1,96,-133.6347827867466
370,0.1,71,-146.3021565367925
371,0.4,105,-149.95997645486028
372,1.0,74,-139.82767983882633
373,1.5,93,-154.26951645578964
374,0.7,109,-178.44892170824738
375,0.2,105,-151.0762822831801
376,0.4,84,-148.56383635480486
377,0.2,122,-173.53368248012188
378,1.4,78,-141.07453523467993
379,0.3,72,-28.18294445899855
380,0.1,60,-125.52844724047473
381,0.0,28,-106.98313848594863
382,1.8,73,-132.7453239121452
383,0.1,71,-119.02591115678828
384,1.0,74,-139.34085567575582
385,0.1,79,-142.15533451184672
386,0.7,115,-151.28004370409394
387,0.0,34,-111.4183822057098
388,0.2,105,-137.53700870686157
389,1.8,91,-143.274948774792
390,0.9,91,-180.52348358123965
391,0.0,23,-102.5932754814234
392,0.8,72,-150.6300946840343
393,1.3,109,-192.82484279172007
394,0.8,93,-161.22648100645685
395,1.9,120,-192.23795443107355
396,0.0,22,-106.34764108519437
397,1.0,101,-161.2009700323833
398,1.3,75,-135.60209534928833
399,1.0,86,-146.96385723435202
400,1.5,94,-162.01268883055457
401,0.3,79,-141.75376086321398
402,1.1,114,-166.86313396573385
403,0.5,104,-141.4581847438737
404,0.7,85,-167.47530957249415
405,0.5,74,-164.18058585728423
406,0.7,67,-141.86578375285387
407,1.9,75,-133.11330138217727
408,1.5,76,-144.5884543519888
409,0.3,84,-151.5989929456351
410,0.5,88,-163.664770726742
411,0.1,83,-161.99431802431732
412,0.5,101,-159.75513506616522
413,1.9,86,-143.52089658929205
414,0.3,111,-190.06960585649878
415,0.3,109,-172.03640052874567
416,0.1,83,-179.74351246138542
417,1.9,69,-151.92892435034798
418,1.0,80,-137.1403386226406
419,0.6,92,-167.44497249160932
420,1.3,77,-147.4574315252637
421,0.5,77,-154.1110503541854
422,0.7,126,-169.5152454244827
423,1.1,96,-155.7825358227192
424,0.9,114,-176.67822720670284
425,0.3,83,-157.26741880179975
426,0.4,84,-143.6915493148154
427,0.2,110,-147.8122367837095
428,1.2,68,-138.37702469260768
429,1.6,109,-136.11589223304074
430,0.5,97,-165.21352727049708
431,0.9,125,-164.21513634357035
432,0.8,83,-157.52788983024516
433,0.0,26,-108.26703014167217
434,0.3,79,-145.32331007838428
435,0.2,91,-152.48608113635657
436,0.5,94,-170.8764804203093
437,0.4,97,-143.08058557071524
438,0.2,86,-142.4498333441241
439,0.3,103,-173.24079281818692
440,0.5,117,-144.6476135748633
441,0.0,59,-127.94059498267256
442,0.0,26,-102.21450193659375
443,0.4,100,-166.37073263229576
444,0.1,87,-155.96194983081426
445,1.7,66,-146.3090690061992
446,1.1,86,-156.90957515905325
447,0.9,115,-154.42020024779163
448,0.9,104,-191.81128447304957
449,1.3,102,-175.96755392380948
450,1.5,78,-137.74186176563342
451,0.1,74,-152.98597852058614
452,0.2,80,-152.2957946640884
453,0.6,73,-138.43715583022436
454,0.1,110,-151.7353923680984
455,0.5,91,-136.03000820812815
456,0.8,94,-162.2983627158217
457,0.3,112,-204.95725144117057
458,0.2,106,-177.23447332833123
459,1.4,104,-157.39481449722524
460,2.0,103,-165.23213120885677
461,0.2,85,-138.49031286005854
462,0.0,19,-102.7683076109974
463,0.3,103,-136.2295061963229
464,1.6,64,-135.7819438782975
465,0.8,101,-193.36891529887822
466,0.6,77,-157.4659536154869
467,0.8,96,-173.19550777305764
468,1.7,90,-143.51869219300522
469,0.2,67,-145.83012673574672
470,0.3,83,-153.01544181122023
471,1.7,123,-154.14858615860885
472,0.0,42,-106.32331573558012
473,0.1,84,-156.749299683366
474,0.3,76,-157.6180060387571
475,1.5,102,-130.09069879374397
476,1.4,95,-136.23756838579226
477,0.6,101,-186.05903068866647
478,0.0,40,-112.81203991029783
479,0.0,34,-107.94869647453032
480,1.4,88,-167.48869529372618
481,0.2,105,-158.7748628876635
482,0.5,92,-165.24227768079
483,1.2,80,-165.38997331717124
484,0.7,109,-171.75297895060868
485,1.1,105,-175.87666081044154
486,0.1,67,-132.64320980312974
